Trip ID,Booking User ID,Pick Up Latitude,Pick Up Longitude,Drop Off Latitude,Drop Off Longitude,Pick Up Address,Drop Off Address,Trip Date and Time,Total Passengers,Age
730244,263215,30.291384,-97.7440037,30.2673972,-97.7389788,"West Campus, W 26th St, Austin, United States, 78705","Peckerheads, East 6th Street, Austin, TX, USA",9/5/25 22:15,8,19
730236,269947,30.2914333,-97.7440143,30.2673972,-97.7389788,"West Campus, W 26th St, Austin, United States, 78705","Peckerheads, East 6th Street, Austin, TX, USA",9/5/25 22:16,10,20
730234,361070,30.2414739,-97.7637746,30.2662562,-97.7355382,"Galindo, Juanita St, Austin, United States, 78704","Mala Vida, East 6th Street, Austin, TX, USA",9/5/25 22:13,12,25
730233,385556,30.2835252,-97.7407494,30.2668969,-97.7390406,"The Drag, Whitis Ave, Austin, United States, 78705","The Library Bar, East 6th Street, Austin, TX, USA",9/5/25 22:13,12,25
730232,161551,30.24997,-97.7477193,30.2698575,-97.7505414,"South Congress, The Circle, Austin, United States, 78704","Revenge, West Avenue, Austin, TX, USA",9/5/25 22:21,13,28
730231,349646,30.2857459,-97.7439802,30.2673972,-97.7389788,"West Campus, Nueces St, Austin, United States, 78705","Peckerheads, East 6th Street, Austin, TX, USA",9/5/25 22:15,14,19
730227,331525,30.2840408,-97.7449614,30.2673972,-97.7389788,"West Campus, W 21st St, Austin, United States, 78705","Peckerheads, East 6th Street, Austin, TX, USA",9/5/25 22:13,14,19
730223,357073,30.2844568,-97.7442676,30.290488,-97.748764,"West Campus, Nueces St, Austin, United States, 78705","University of Texas KA house, Leon Street, Austin, TX, USA",9/5/25 22:12,10,19
730209,189357,30.2672273,-97.750393,30.2673972,-97.7389788,"Market District, Nueces St, Austin, United States, 78701","Peckerheads, East 6th Street, Austin, TX, USA",9/5/25 22:11,14,20
730201,328886,30.3065592,-97.744524,30.290488,-97.748764,"Rosedale, W 38th St, Austin, United States, 78705","University of Texas KA house, Leon Street, Austin, TX, USA",9/5/25 22:08,8,19
730199,55287,30.2713262,-97.7344589,30.270302,-97.7485024,"Red River District, Sabine St, Austin, United States, 78701","The Cat's Pajamas, Nueces Street, Austin, TX, USA",9/5/25 22:12,14,22
730198,85594,30.2513196,-97.7020851,30.2673972,-97.7389788,"Govalle, E Cesar Chavez St, Austin, United States, 78702","Peckerheads, East 6th Street, Austin, TX, USA",9/5/25 22:16,14,21
730191,80918,30.2652393,-97.7472697,30.2694279,-97.7498903,"2nd Street District, W 2nd St, Austin, United States, 78701","The Betty, Rio Grande Street, Austin, TX, USA",9/5/25 22:07,7,21
730186,359000,30.2858572,-97.7442298,30.2673972,-97.7389788,"West Campus, Nueces St, Austin, United States, 78705","Peckerheads, East 6th Street, Austin, TX, USA",9/5/25 22:09,11,19
730178,577468,30.2900957,-97.7490469,30.2847095,-97.7434527,"West Campus, Leon St, Austin, United States, 78705","The Callaway House Austin, West 22nd Street, Austin, TX, USA",9/5/25 22:05,4,19
730174,72886,30.2514514,-97.7021133,30.290488,-97.748764,"Govalle, E Cesar Chavez St, Austin, United States, 78702","University of Texas KA house, Leon Street, Austin, TX, USA",9/5/25 22:11,12,21
730171,595412,30.2318686,-97.7653573,30.2666069,-97.7456374,"Dawson, Lightsey Rd, Austin, United States, 78704","Rain, West 4th Street, Austin, TX, USA",9/5/25 22:15,14,29
730169,584471,30.2922661,-97.7396908,30.290488,-97.748764,"North University, W 27th St, Austin, United States, 78705","University of Texas KA house, Leon Street, Austin, TX, USA",9/5/25 22:03,7,18
730167,536376,30.260127,-97.7484671,30.2666204,-97.7420628,"Bouldin Creek, S 1st St, Austin, United States, 78704","El Cockfight, East 5th Street, Austin, TX, USA",9/5/25 22:08,11,22
730164,385367,30.2903386,-97.7238639,30.2703075,-97.7484259,"Hancock, E 32nd St, Austin, United States, 78705","Wiggle Room, Nueces Street, Austin, TX, USA",9/5/25 22:07,14,20
730157,178284,30.2942014,-97.7423739,30.2904196,-97.7487852,"West Campus, Guadalupe St, Austin, United States, 78705","2515 Leon Street, Austin, TX, USA",9/5/25 22:03,14,24
730149,569571,30.3518031,-97.7231447,30.27027,-97.749694,"Crestview, Woodrow Ave, Austin, United States, 78757","Buford's, West 6th Street, Austin, TX, USA",9/5/25 22:04,14,22
730134,182281,30.2512428,-97.7023143,30.2673972,-97.7389788,"Govalle, E Cesar Chavez St, Austin, United States, 78702","Peckerheads, East 6th Street, Austin, TX, USA",9/5/25 22:01,10,21
730124,178815,29.9017105,-97.908349,30.2674469,-97.7419864,"Telluride St, San Marcos, United States, 78666","6TH East Ave, Austin, TX, USA",9/5/25 22:08,9,23
730118,318614,30.2519566,-97.7082571,30.2634183,-97.7272288,"Govalle, Tillery St, Austin, United States, 78702","HOTEL VEGAS, East 6th Street, Austin, TX, USA",9/5/25 22:00,12,26
730113,103516,30.2856001,-97.7436374,30.2477396,-97.7713502,"West Campus, Nueces St, Austin, United States, 78705","Loro Asian Smokehouse & Bar, South Lamar Boulevard, Austin, TX, USA",9/5/25 21:55,11,21
730107,217677,30.282993,-97.7445564,30.2666069,-97.7456374,"West Campus, Nueces St, Austin, United States, 78705","Rain, West 4th Street, Austin, TX, USA",9/5/25 21:53,6,22
730098,330031,30.2937414,-97.7446117,30.2703075,-97.7484259,"Shoal Crest, W 28th St, Austin, United States, 78705","Wiggle Room, Nueces Street, Austin, TX, USA",9/5/25 21:50,9,33
730087,115580,30.2878528,-97.7446488,30.2514145,-97.7022034,"The Drag, Rio Grande St, Austin, United States, 78705","De Nada Cantina, East Cesar Chavez Street, Austin, TX, USA",9/5/25 21:49,14,19
730079,211436,30.2952071,-97.7843328,30.2626651,-97.7436224,"Tarrytown, Lake Austin Blvd, Austin, United States, 78703","111 E Cesar Chavez St, Austin, TX, USA",9/5/25 21:53,12,28
730076,548324,30.2709373,-97.6919427,30.2675505,-97.7439407,"Mlk-183, Springdale Rd, Austin, United States, 78721","LUNA Rooftop, West 5th Street, Austin, TX, USA",9/5/25 21:53,8,42
730075,593935,30.2672265,-97.740322,30.2720636,-97.8094789,"Sixth Street, E 6th St, Austin, United States, 78701","1400 Spring Garden Rd, Austin, TX 78746, USA",9/5/25 21:45,10,27
730073,95062,30.2878482,-97.7463397,30.2589511,-97.7385214,"West Campus, W 24th St, Austin, United States, 78705","Banger's, Rainey Street, Austin, TX, USA",9/5/25 21:44,9,21
730070,221876,30.19932,-98.1128179,30.2640032,-97.7287525,"Peabody Pl, Dripping Springs, United States, 78620","Latchkey, East 6th Street, Austin, TX, USA",9/5/25 22:30,14,27
730065,220348,30.3805097,-97.7060504,30.27027,-97.749694,"North Austin, Quail Ridge Dr, Austin, United States, 78758","Buford's, West 6th Street, Austin, TX, USA",9/5/25 21:54,7,25
730049,41917,30.2590676,-97.7382637,30.1805938,-97.6863795,"Downtown, Rainey St, Austin, United States, 78701","The Concourse Project, Burleson Road, Austin, TX, USA",9/5/25 21:45,9,25
730046,292154,30.4630464,-97.8274446,30.2662562,-97.7355382,"3101 Birch Dr, Cedar Park, TX, USA","Mala Vida, East 6th Street, Austin, TX, USA",9/5/25 22:18,13,22
730042,97304,30.4926785,-97.7746835,30.3097484,-97.7681996,"Austin, United States, 78717","3105 Scenic Drive, Austin, TX, USA",9/5/25 21:47,7,25
730041,89088,30.2477207,-97.7549236,30.2838011,-97.7442647,"Bouldin Creek, S 1st St, Austin, United States, 78704","Torre Student Living, Nueces Street, Austin, TX, USA",9/5/25 21:41,10,21
730039,212220,30.2646713,-97.7414659,30.2650779,-97.7286906,"Convention Center District, San Jacinto Blvd, Austin, United States, 78701","The Flower Shop Austin, East 7th Street, Austin, TX, USA",9/5/25 21:40,8,24
730038,128739,30.2479085,-97.7551254,30.2838011,-97.7442647,"Bouldin Creek, S 1st St, Austin, United States, 78704","Torre Student Living, Nueces Street, Austin, TX, USA",9/5/25 21:42,12,21
730037,595909,30.2604951,-97.7379794,30.2640032,-97.7287525,"Anthem, Rainey Street, Austin, TX, USA","Latchkey, East 6th Street, Austin, TX, USA",9/5/25 21:37,12,32
730036,582975,30.2535071,-97.7477119,30.2623199,-97.7235225,"South Congress, S Congress Ave, Austin, United States, 78704","daydreamer, East 6th Street, Austin, TX, USA",9/5/25 21:41,14,29
730027,300014,30.2951031,-97.7844335,30.27027,-97.749694,"Tarrytown, Lake Austin Blvd, Austin, United States, 78703","Buford's, West 6th Street, Austin, TX, USA",9/5/25 21:42,7,25
730025,86827,30.2451975,-97.7795161,30.274502,-97.765019,"South Lamar, S Lamar Blvd, Austin, United States, 78704","Mean Eyed Cat, West 5th Street, Austin, TX, USA",9/5/25 21:33,11,25
730020,135021,30.30436,-97.7262023,30.2903076,-97.7430597,"Hancock, Duval St, Austin, United States, 78751","Rambler Apartments, Seton Avenue, Austin, TX, USA",9/5/25 21:35,7,21
730004,184832,30.2862905,-97.7435063,30.3360165,-97.7206854,"West Campus, W 23rd St, Austin, United States, 78705","Austin Karaoke, North Lamar Boulevard, Austin, TX, USA",9/5/25 21:29,14,20
729998,120705,30.286152,-97.7434754,30.3360165,-97.7206854,"West Campus, Nueces St, Austin, United States, 78705","Austin Karaoke, North Lamar Boulevard, Austin, TX, USA",9/5/25 21:33,8,21
729982,500536,30.2452116,-97.7312145,30.2692894,-97.7480411,"Riverside, Old E Riverside Dr, Austin, United States, 78741","Unbarlievable West 6th, West 6th Street, Austin, TX, USA",9/5/25 21:29,14,37
729965,39690,30.2512805,-97.7021659,30.2640032,-97.7287525,"Govalle, E Cesar Chavez St, Austin, United States, 78702","Latchkey, East 6th Street, Austin, TX, USA",9/5/25 21:28,7,22
729964,510731,30.2566505,-97.7475718,30.2673854,-97.7409012,"South Congress, S Congress Ave, Austin, United States, 78704","Lit Lounge, East 6th Street, Austin, TX, USA",9/5/25 21:21,8,39
729953,593976,30.2952355,-97.7843056,30.2668844,-97.7449805,"Tarrytown, Lake Austin Blvd, Austin, United States, 78703","Tiger Lilly, Colorado Street, Austin, TX, USA",9/5/25 21:27,12,30
729949,275998,30.2860631,-97.7449688,30.2937169,-97.7448532,"West Campus, Rio Grande St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",9/5/25 21:18,3,18
729946,310027,30.2878432,-97.7450407,30.2667947,-97.7409874,"West Campus, Rio Grande St, Austin, United States, 78705","Arriba Abajo, San Jacinto Boulevard, Austin, TX, USA",9/5/25 21:16,14,19
729945,592889,30.2795444,-97.7414086,30.2669106,-97.7391248,"Arts District, W 17th St, Austin, United States, 78701","The Aquarium on 6th, East 6th Street, Austin, TX, USA",9/5/25 21:17,4,21
729920,441395,30.2845594,-97.743929,30.2662562,-97.7355382,"West Campus, Nueces St, Austin, United States, 78705","Mala Vida, East 6th Street, Austin, TX, USA",9/5/25 21:11,9,18
729919,153070,30.290292,-97.7338759,30.2809699,-97.7306618,"Hancock, San Jacinto Blvd, Austin, United States, 78705","Moody Center, Robert Dedman Drive, Austin, TX, USA",9/5/25 21:15,10,21
729914,593782,30.2344175,-97.6917798,30.2696809,-97.7492075,"Montopolis, Valdez St, Austin, United States, 78741","The Rustic Tap, West 6th Street, Austin, TX, USA",9/5/25 21:16,14,26
729906,384773,30.2869069,-97.7463161,30.2517769,-97.7001083,"West Campus, Pearl St, Austin, United States, 78705","Lil' Easy Fine Cajun Food & Bar, East Cesar Chavez Street, Austin, TX, USA",9/5/25 21:17,9,19
729899,179422,30.260638,-97.7716768,30.2640542,-97.7269458,"Barton Hills, Hollow Creek Dr, Austin, United States, 78704","Whiskey Tango Foxtrot Sporting Club, East 7th Street, Austin, TX, USA",9/5/25 21:10,8,24
729893,32213,30.2614358,-97.7473029,30.2564587,-97.7388416,"Bouldin Creek, Ann and Roy Butler Trail, Austin, United States, 78704","Austin Condo Hotel, East Avenue, Austin, TX, USA",9/5/25 21:16,14,23
729892,498562,30.307186,-97.7031526,30.2514145,-97.7022034,"Windsor Park, E 51st St, Austin, United States, 78723","De Nada Cantina, East Cesar Chavez Street, Austin, TX, USA",9/5/25 21:14,8,24
729891,255367,30.2515397,-97.700099,30.2876707,-97.7444924,"Govalle, E Cesar Chavez St, Austin, United States, 78702","Villas on 24th, Rio Grande Street, Austin, TX, USA",9/5/25 21:04,10,20
729890,74534,30.2450436,-97.779402,30.2640032,-97.7287525,"South Lamar, S Lamar Blvd, Austin, United States, 78704","Latchkey, East 6th Street, Austin, TX, USA",9/5/25 21:05,14,21
729884,510731,30.2629817,-97.7441641,30.2563966,-97.7477873,"Downtown, E Cesar Chavez St, Austin, United States, 78701","Ego's, South Congress Avenue, Austin, TX, USA",9/5/25 21:05,8,39
729883,456626,30.267651,-97.7652014,30.268867,-97.740425,"Barton Hills, Lou Neff Rd, Austin, United States, 78703","Omni Austin Hotel Downtown, East 8th Street, Austin, TX, USA",9/5/25 21:10,11,33
729872,595264,30.2676975,-97.7652149,30.268867,-97.740425,"Barton Hills, Lou Neff Rd, Austin, United States, 78703","Omni Austin Hotel Downtown, East 8th Street, Austin, TX, USA",9/5/25 21:10,9,30
729865,594596,30.2668129,-97.7653822,30.268867,-97.740425,"Barton Hills, Lou Neff Rd, Austin, United States, 78704","Omni Austin Hotel Downtown, East 8th Street, Austin, TX, USA",9/5/25 21:07,6,44
729849,170520,30.3517067,-97.674471,30.3030977,-97.8894747,"Dungan Ln, Austin, United States, 78754","2105 Cliffs Edge Drive, Austin, TX 78733, United States",9/5/25 20:54,10,54
729841,595221,30.2669764,-97.7729703,30.268867,-97.740425,"Zilker Park, Austin, TX, USA","Omni Austin Hotel Downtown, East 8th Street, Austin, TX, USA",9/5/25 20:55,5,39
729828,285323,30.2859238,-97.7455844,30.293996,-97.742344,"West Campus, Rio Grande St, Austin, United States, 78705","Dirty Martin's Place, Guadalupe Street, Austin, TX, USA",9/5/25 20:53,14,18
729821,29824,30.281543,-97.774298,30.2652627,-97.7469912,"Tarrytown, W 7th St, Austin, United States, 78703","Austin City Limits Live (ACL Live & 3TEN ACL Live), West Willie Nelson Boulevard, Austin, TX, USA",9/5/25 20:52,14,27
729800,328886,30.2886815,-97.7443986,30.3068048,-97.7443049,"The Drag, Rio Grande St, Austin, United States, 78705","Santa Rita Cantina, West 38th Street, Austin, TX, USA",9/5/25 20:44,7,19
729798,68914,30.2513737,-97.7020912,30.2696809,-97.7492075,"Govalle, E Cesar Chavez St, Austin, United States, 78702","The Rustic Tap, West 6th Street, Austin, TX, USA",9/5/25 20:51,7,28
729764,594974,30.3220728,-97.7301269,30.2692894,-97.7480411,"Brentwood, W North Loop Blvd, Austin, United States, 78756","Unbarlievable West 6th, West 6th Street, Austin, TX, USA",9/5/25 20:36,6,34
729751,209319,30.2887742,-97.7482798,30.2514145,-97.7022034,"West Campus, San Gabriel St, Austin, United States, 78705","De Nada Cantina, East Cesar Chavez Street, Austin, TX, USA",9/5/25 20:30,13,22
729734,244321,30.2851559,-97.7434944,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",9/5/25 20:18,5,23
729731,316501,30.2851165,-97.7436393,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",9/5/25 20:16,8,18
729729,144621,30.2693516,-97.7561369,30.2711278,-97.7344463,"Clarksville, W 3rd St, Austin, United States, 78703","1104 Sabine Street, Austin, TX, USA",9/5/25 20:21,7,27
729716,229739,30.2862148,-97.7440106,30.267124,-97.7500121,"West Campus, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",9/5/25 20:12,9,13
729714,200982,30.2861828,-97.7440541,30.267124,-97.7500121,"West Campus, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",9/5/25 20:15,10,20
729713,78875,30.350223,-97.7983519,30.3720918,-97.9154593,"Austin, United States,","2205 Big Horn Drive, Austin, TX, USA",9/5/25 20:21,10,33
729690,56091,30.2868041,-97.7506994,30.2643966,-97.7438583,"West Campus, W 22 1/2 St, Austin, United States, 78705","Edge Rooftop, East 2nd Street, Austin, TX, USA",9/5/25 20:10,7,21
729685,222027,30.2869285,-97.7456293,30.2589511,-97.7385214,"West Campus, W 23rd St, Austin, United States, 78705","Banger's, Rainey Street, Austin, TX, USA",9/5/25 20:05,7,20
729679,97363,30.2653278,-97.7143304,30.2728432,-97.7580315,"Central East Austin, E 9th St, Austin, United States, 78702","Lin Asian Bar + Dim Sum, West 6th Street, Austin, TX, USA",9/5/25 20:07,10,29
729674,269825,30.3493703,-97.7976766,30.3414894,-97.8041568,"N Capital of Texas Hwy, Austin, United States, 78730","4214 North Capital of Texas Highway, Austin, TX, USA",9/5/25 20:13,14,24
729670,74590,30.1982835,-97.8260775,30.2652627,-97.7469912,"South Austin, Kestrel Dr, Austin, United States, 78745","Austin City Limits Live (ACL Live & 3TEN ACL Live), West Willie Nelson Boulevard, Austin, TX, USA",9/5/25 20:12,8,28
729663,529626,30.3517585,-97.799796,30.3414848,-97.8042942,"Austin, United States,","Riverbend Church, North Capital of Texas Highway, Austin, TX, USA",9/5/25 20:07,7,38
729658,400587,29.8784756,-97.9416546,30.2674378,-97.7361048,"Downtown, S Guadalupe St, San Marcos, United States, 78666","606 East 7th Street, Austin, TX, USA",9/5/25 20:34,7,19
729656,141093,30.2877996,-97.7444488,30.3868193,-97.737642,"The Drag, Rio Grande St, Austin, United States, 78705","Baby Acapulco Restaurant, Stonelake Boulevard, Austin, TX, USA",9/5/25 19:55,14,19
729652,48360,30.2797119,-97.7068401,30.2639124,-97.729725,"East Austin, Sanchez St, Austin, United States, 78702","Inn Cahoots, East 6th Street, Austin, TX, USA",9/5/25 20:01,11,24
729643,594552,30.494515,-97.9251431,30.2686635,-97.7420691,"Travis Northwest, FM-1431, Jonestown, United States, 78645","Upstairs at Caroline, East 7th Street, Austin, TX, USA",9/5/25 20:13,14,28
729642,384709,30.2860035,-97.7454045,30.267124,-97.7500121,"West Campus, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",9/5/25 19:49,9,38
729638,448001,30.2846465,-97.7436714,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",9/5/25 19:48,13,18
729632,594974,30.3220958,-97.7301341,30.2692894,-97.7480411,"Brentwood, W North Loop Blvd, Austin, United States, 78756","Unbarlievable West 6th, West 6th Street, Austin, TX, USA",9/5/25 19:54,6,34
729624,584040,30.2851602,-97.7434462,30.2937169,-97.7448532,"West Campus, San Antonio St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",9/5/25 19:45,8,18
729621,568648,30.2278475,-97.7677717,30.2628309,-97.7415705,"510 Krebs Ln, Austin, TX, USA","Zanzibar, East Cesar Chavez Street, Austin, TX, USA",9/5/25 20:08,8,27
729619,314223,30.2534849,-97.7465203,30.2578422,-97.7263306,"South Congress, Melissa Ln, Austin, United States, 78704","Chalmers Austin, East Cesar Chavez Street, Austin, TX, USA",9/5/25 19:46,7,25
